,ID,SMILES,HOMO,LUMO,S1,T1,f_S1,f_T1
180,226,c1ccc2c(c1)Oc1ccccc1N2c1ccc2c(c1)c1ccccc1c1nc3ccccc3nc21,-4.6591359080000005,-2.3978685680000003,1.863,1.86,0.0,0.0
181,227,N#Cc1ccccc1-c1cc(-n2c3ccccc3c3c4sc5ccccc5c4ccc32)cc2c3cc(C4(c5c(F)c(F)nc(F)c5F)c5ccccc5-c5ccccc54)ccc3n(-c3ccccc3)c12,-5.093974080000001,-1.643296446,2.9985,2.8852,0.0148,0.0
182,228,O=C1c2cccc3cc(-n4c5ccccc5c5c6sc7ccccc7c6ccc54)cc(c23)C(=O)N1c1ccnc2ccccc12,-5.521737288,-2.746446602,2.3137,2.0588,0.0285,0.0
183,229,CCCCCc1ccc2c(c1)oc(=O)c1c(C)nn(-c3cnc4c(-n5c6ccc(C)cc6c6cc(C)ccc65)cccc4n3)c12,-5.274657776000001,-2.4585499900000003,2.2593,2.1076,0.0289,0.0
184,230,COc1cccc2c3ccccc3n3c4ccc(-c5ccc6c(c5)c5cc(Cc7ccccc7)ccc5n6-c5ccc6c(c5)C(=O)c5ccccc5-6)cc4nc3c12,-5.121457594,-2.38643978,2.2915,2.0832,0.0414,0.0
185,231,N#Cc1cc(F)c(-c2csc3c2sc2ccsc23)c(C#N)c1,-5.944602444,-2.530932314,2.8778,2.4892,0.0108,0.0
186,232,CC1(C)c2ccccc2-c2cc3c4cc(-c5ccc(-n6c7ccc(-c8cc9c%10ccccc%10ccc9n8-c8nc(-c9ccccc9)nc(C9(c%10ccccc%10)c%10ccccc%10-c%10ccccc%109)n8)cc7c7c8ccccc8oc76)cc5)ccc4n(-c4nc(-c5ccccc5)nc(-c5c6ccccc6cc6ccccc56)n4)c3cc21,-4.961998790000001,-2.060175094,2.7208,1.7295,0.0004,0.0
187,233,Cc1ccc2c(c1)c1cc(-c3ccc4c(c3)B(c3c(C(C)C)cccc3C(C)C)c3ccccc3N4c3ccccc3C3(c4ccccc4)c4ccccc4-c4ccccc43)ccc1n2-c1cccc2nc3ccccc3cc12,-5.01370045,-2.166299554,2.379,1.8841,0.0118,0.0
188,234,Cc1cc(Cn2c3ccc(-c4ccc5c(c4)[Si](c4ccccc4)(c4ccccc4)c4ccccc4N5c4ccc(/C=N/c5ccccc5)cc4)cc3c3cc(C4(c5ccccc5)c5ccccc5-c5ccccc54)ccc32)c(C=C(C#N)C=O)s1,-4.90213371,-2.86263928,1.651,1.6269,0.0042,0.0
189,235,CC1(C)c2ccccc2-c2cc3c4cc(-c5ccc(N6c7ccccc7Oc7cc(-c8ccc9c(c8)c8oc%10ccccc%10c8n9-c8nnc(N(c9ccccc9)c9ccccc9)c(-c9ccccc9)n8)ccc76)c6ccccc56)ccc4n(-c4ccc5c(c4)oc4ccccc45)c3c(-c3ccc4ccccc4c3)c21,-4.466479196000001,-2.10616236,2.0873,2.0089,0.0021,0.0
190,236,CC1OCC(C#N)=C1Cn1c2ccccc2c2c3ccc(-n4c5ccccc5c5cc6sc7ccccc7c6cc54)cc3ccc21,-5.150845906000001,-1.715406656,3.0929,2.5152,0.0523,0.0
191,237,Cc1c(C)n(-c2ccc3c(c2)c2nc(-c4ccccc4)ccc2n3-c2ccc(-c3nccnn3)cc2)c2ccccc12,-5.009074512,-2.25310392,2.5156,2.2707,0.0094,0.0
192,238,CC1(C)c2cc(N3c4ccccc4C(C)(C)c4c3ccc3oc5ccccc5c43)ccc2Nc2c(-c3nc(-c4ccccc4)nc(-c4ccc5c(c4)C4(c6ccccc6S5)c5ccccc5-c5ccccc54)n3)cccc21,-4.69260593,-1.9592208,2.4711,2.3139,0.0001,0.0
193,240,CCCCCCOc1ccc(N2C(=O)C3=C(c4ccc(N5c6ccccc6C(C)(C)c6c5ccc5oc7ccccc7c65)cc4)NC(=O)C3=C2c2ccc(-n3c4ccccc4c4c5oc6ccccc6c5ccc43)cc2)cc1,-5.05587812,-2.707806414,1.9234,1.1603,0.0021,0.0
194,241,C=Cc1ccc(-n2c3ccc(-c4cc(-c5cc(-c6ccc7c(c6)c6cc(-c8ccccc8)ccc6n7-c6ccc7c(c6)C(c6ccccc6)(c6ccccc6)c6ccccc6-7)c6cc7ccccc7nc6c5)nc(-c5ccccc5)n4)cc3c3cc4c(cc32)C(C)(C)c2ccccc2-4)cc1,-5.169349658,-2.117863262,2.684,1.8042,0.0599,0.0
195,242,O=[N+]([O-])c1ccc(N(c2ccccc2)c2cnc3ccccc3n2)cc1,-5.851539456,-2.293104678,3.1383,2.4443,0.3042,0.0
196,243,N#Cc1ccc2c(c1)c1cc(C#N)c(-n3c4ccccc4c4c5ccccc5ccc43)cc1n2-c1c(C#N)c(-n2ccc3c4ccccc4ccc32)c2c3ccccc3n(-c3ccc(-c4ccncc4)cc3)c2c1-n1c2ccccc2c(=O)c2ccccc21,-5.503233536000001,-2.327118928,2.7929,2.6189,0.0038,0.0
197,244,CC1(C)c2ccccc2N2c3ccccc3C3(c4ccccc4-c4cc(N5C6=CC=CCC6C(c6ccccc6)(c6ccccc6)c6ccccc65)ccc43)c3cccc1c32,-4.42457364,-1.0144409920000002,2.864,2.1658,0.0069,0.0
198,245,Cc1c(-c2ccc(/N=C/c3ccccc3)cc2)ncnc1N1c2ccccc2C(C)(C)c2cc(-c3ccc4c(c3)c(C)cn4-c3ccc(F)cc3)ccc21,-4.789478514,-1.939900706,2.442,2.4216,0.0026,0.0
199,246,N#Cc1cc(-c2cnc(S(=O)(=O)c3cnccn3)cn2)c(-c2cc(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3ccccc3C43c4ccccc4-c4ccccc43)ccc2-n2c3c(c4ccccc42)C2(C4=C(c5ccccc52)C(c2ccccc2)(c2ccccc2)c2ccccc24)c2ccccc2-3)cc1C#N,-5.056694462,-2.863727736,1.7837,1.7737,0.0039,0.0
200,247,c1cc(-c2ccc3c4c2Oc2ccccc2B4c2ccccc2O3)cc(N2c3ccccc3CCc3ccccc32)c1,-4.88852801,-1.754318958,2.8114,2.8106,0.0,0.0
201,248,CC1(C)c2cc(-c3nc(-c4ccc5c(c4)B4c6ccccc6Oc6c(-n7c8c(c9ccccc97)C7(C9=C(c%10ccccc%107)C(c7ccccc7)(c7ccccc7)c7ccccc79)c7ccccc7-8)cc(Br)c(c64)O5)nc(C4(c5ccccc5)c5ccccc5-c5ccccc54)n3)ccc2-c2cc3c(cc21)-c1cc2c(cc1C3(c1ccccc1)c1ccccc1)-c1ccc(F)cc1C2(c1ccccc1)c1ccccc1,-4.9892101900000005,-2.0822163280000003,2.4985,2.2617,0.0066,0.0
202,249,N#Cc1c(Nc2cc3ccc(-n4c5ccccc5c5c6c(ccc54)-c4ccccc4C6(c4ccccc4)c4ccccc4)cc3c3ccccc23)cccc1-c1c(-n2c3ccccc3c3c4c(ccc32)-c2ccccc2C42c3ccccc3-c3ccccc32)c(C#N)c(-n2c3ccccc3c3cc4sc5ccccc5c4cc32)c(C#N)c1C(F)(F)F,-5.154655502,-2.8974698720000003,2.0113,1.9848,0.0047,0.0
203,251,CC1(C)c2ccccc2-c2cc(N3c4ccccc4S(=O)(=O)c4cc(-c5ccc(N6c7ccccc7C(c7ccccc7)(c7ccccc7)c7cc(N8c9ccccc9C(C)(C)c9ccc%10c(sc%11ccccc%11%10)c98)ccc76)cn5)ccc43)ccc21,-4.891793378000001,-1.56193436,2.9663,2.8078,0.0008,0.0
204,256,N#Cc1ccc(N2c3ccccc3C(c3ccccc3)(c3ccccc3)c3ccccc32)c(-c2ccccc2B2c3ccccc3N(c3ccc4c(c3)C3(Cc5ccccc5C3)c3ccccc3-4)c3ccccc32)c1,-5.205812934000001,-1.576084288,2.9829,2.7041,0.0013,0.0
205,258,N#Cc1cnc(N2c3ccccc3[Si](c3ccccc3)(c3ccccc3)c3ccccc32)c(C#N)c1-c1ccsc1,-6.049366334,-1.930920944,3.4908,2.8568,0.0223,0.0
206,259,CC(C)(C)c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2nc(-c3ccccc3)nc(-c3ccc(C#N)cc3)n2)c2nc3c4ccc(-n5c6ccccc6c6cc(C7(c8ccccc8)c8ccccc8-c8ccccc87)ccc65)cc4c4ccccc4n3c12,-5.309216254000001,-2.419365574,2.5892,2.4991,0.0048,0.0
207,260,Cc1cc(-c2ccccc2)c(-n2c3ccccc3c(=O)c3ccccc32)cc1-c1nc2ccc(-c3ccc(C#N)nc3)cn2n1,-5.477926934,-2.4454885180000003,2.736,2.7246,0.0007,0.0
208,261,CC1(C)c2ccccc2N(c2ccc(-c3cnc(S(=O)(=O)c4ccccn4)c(-c4ccccc4F)c3)cc2)c2ccccc21,-4.991659216,-1.7801697880000005,2.7059,2.6991,0.0,0.0
209,262,Cc1nn(-c2sccc2F)c2c1c(=O)oc1ccccc12,-6.337807174000001,-1.620983098,4.2115,3.1066,0.197,0.0
210,263,c1ccc2c(c1)Oc1cccc3c1B2c1cc(-n2c4ccccc4c4cc5sc6ccccc6c5cc42)ccc1O3,-5.17424771,-1.901260518,2.8287,2.6697,0.0239,0.0
211,265,CC1(C)c2ccccc2-c2ccc(-n3c4ccc(-c5ccc6c(c5)c5cc7c(cc5n6-c5c(-c6cnc(-c8ccccc8)nc6)c(=O)oc6c5ccc5c6c6cc(-c8ccccc8)ccc6n5-c5ccccc5)C(C)(C)c5ccccc5-7)cc4c4cc5c(cc43)C(C)(C)c3ccccc3-5)cc21,-5.011795652000001,-2.11296521,2.4671,2.2677,0.0456,0.0
212,267,CCC1(C)c2ccccc2N(c2ccc3c(c2)Sc2ccccc2N3c2ccc3oc(=O)ccc3c2)c2ccccc21,-4.894786632000001,-2.2313348000000004,2.3643,2.3629,0.0005,0.0
213,268,CC1(C)c2ccccc2-c2cc3c4cc(-c5nc(C#N)c(C#N)nc5-c5ccc6c(c5)oc5cc(C(F)(F)F)c(-c7ccc(C8(c9ccccc9)c9ccccc9-c9ccccc98)cc7)cc56)ccc4n(-c4ccccc4)c3cc21,-5.548132346,-2.725493824,2.4288,2.1825,0.0534,0.0
214,269,Cc1nc(C=CCC(C)(C)C)c(C#N)c(-c2ccc(P(=S)(c3ccccc3)c3ccc(C(C)C)cc3)cc2)c1C#N,-5.8229674860000005,-2.430250134,3.0334,2.5205,0.0031,0.0
215,270,Cc1ccccc1/N=N/c1ccc(-c2ccc3c(c2)-c2ccccc2C32c3ccccc3N3c4ccccc4C(C)(C)c4cccc2c43)c(-c2ccc(S(=O)(=O)c3ccccn3)nc2)c1,-4.998462066,-2.364126432,2.3836,1.7401,0.0,0.0
216,271,CCCCc1ccc2c(c1)c1sc3ccccc3c1n2-c1ccc2c3c4c(ccc13)C=CCC4c1c-2nc(-c2ccccc2)n1-c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(C4(c5ccccc5)c5ccccc5-c5ccccc54)cc3)n2)cc1,-4.93342682,-2.1839869640000003,2.4952,2.0658,0.0215,0.0
217,272,N#Cc1ccc2c3ccccc3n(-c3cccc(-c4cc(-n5c6ccccc6c6c7sc8ccccc8c7ccc65)c5oc6ccccc6c(=O)c5c4)c3)c2c1,-5.477382706,-2.12657091,2.8567,2.7527,0.0169,0.0
218,273,CC1=CN(c2ccc(-c3cnc4cncc(N5c6ccccc6C(C)(C)c6ccc7c(sc8ccccc87)c65)c4n3)cc2)c2ccccc2C1(C)C,-4.954923826,-2.474332602,1.9231,1.8902,0.0005,0.0
219,275,CC(C)(C)c1ccc2c(c1)C(c1ccccc1)(c1ccc(N3c4ccccc4C(c4ccccc4)(c4ccccc4)c4ccccc43)cc1)C1CC=CC=C1N2C(=O)CCC(=O)c1cc(F)c(-c2ccc(Br)cc2)c(F)c1,-5.052612752000001,-2.090923976,2.7553,2.7553,0.0,0.0
220,276,Cc1ccc(-n2c(-c3ccc([Si](c4ccccc4)(c4ccccc4)c4ccccc4)cc3)nc3c4ccc(-c5ccc6c(c5)C=Cc5ccccc5N6c5ccc6c(c5)oc5ccccc56)cc4c4ccccc4c32)c2ccccc12,-4.948120976,-1.479483818,2.9868,2.3237,0.0044,0.0
221,277,Cc1ccccc1-c1cncc(-n2c3ccc(-c4cccc5c4nc4c6ccccc6c6ccccc6n54)cc3c3ccc4c(c5ccccc5n4C4CCCCC4)c32)c1C#N,-4.98784962,-1.954322748,2.4662,2.4354,0.0016,0.0
222,278,CCC1(CC)c2ccccc2-c2ccc(-n3c4ccccc4c4cc(-n5c6ccccc6c6ccccc65)c(-c5ccc(/C=N/c6ccccc6)cc5)c(P(=O)(c5ccccc5)c5ccc(-c6nc(-c7ccc8cc9ccccc9cc8c7)nc(-c7cccc8ccccc78)n6)cc5)c43)cc21,-5.289351932,-2.09799894,2.8799,1.7067,0.0025,0.0
223,279,Cc1cn(-c2cc(C(C)(C)C)c3nc(N4c5ccccc5SC5C=CC=CC54)ccc3n2)c2ccccc12,-5.141866144,-1.59594861,3.0863,2.3985,0.2374,0.0
224,280,N#Cc1ccc(-c2c(P(=O)(c3ccccc3)c3ccccc3)c(-c3ccc4c(c3)oc3ccccc34)cc3c2oc2cc(-c4ccc(-c5ccc6sc7ccccc7c6c5)c5sc6ccccc6c45)ccc23)nc1,-5.6308550020000006,-1.7586727820000003,3.4974,2.9201,0.2181,0.0
225,281,Cc1nc(N(c2ccccc2)c2ccccc2)cc(-n2c3ccc(-c4ccc(O)cc4)nc3c3c4sc5ccccc5c4ccc32)n1,-5.225133028,-1.19866217,3.5211,2.8915,0.1993,0.0
226,282,N#Cc1ccc2c3ccc(C#N)cc3c3nc4cc(-n5c6ccccc6c6cc(N7c8ccccc8Sc8ccccc87)ccc65)ccc4nc3c2c1,-4.9285287680000005,-3.083867962,1.5778,1.5775,0.0002,0.0
227,283,N#Cc1c(-c2ccc3c(c2)c2ccccc2n3-c2cccc3c2oc2ccccc23)cc2c3ccccc3n(-c3ccc4c(c3)C3(c5ccccc5S4)c4ccccc4-c4ccccc43)c2c1-c1nccnn1,-5.217785950000001,-2.033780036,2.7495,2.3466,0.0008,0.0
228,284,N#Cc1c(-n2ccc3ccccc32)cc(-n2c(-c3ccccc3)nc3ccccc32)c(-c2cc(Br)cc(Br)c2)c1-n1c2ccccc2c2oc3ccccc3c21,-5.442007886,-2.294193134,2.5551,2.5114,0.008,0.0
229,285,Cc1cc(P(=O)(c2ccccc2)c2ccccc2)ccc1-c1nc(-n2c3ccccc3c3cc4sc5ccccc5c4cc32)cnc1-n1c2ccccc2c2c3ccccc3sc21,-5.232480106,-1.967656334,2.7156,2.511,0.0333,0.0
230,286,N#Cc1cc(F)c(-c2cc(N3C4=CC=CCC4C(c4ccccc4)(c4ccccc4)c4ccccc43)c(F)cc2F)c(C#N)c1,-4.81097552,-2.56875616,1.8258,1.8085,0.0087,0.0
231,287,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-c3cc4c5cc6cc(Cl)c(Cl)cc6cc5c5cc(-c6cc(C#N)nc(-c7c8ccccc8cc8ccc(-c9ccc(C#N)c(C#N)c9)cc78)n6)cc6c7cc8cc(Cl)c(Cl)cc8cc7c(c3)c4c56)cc21,-5.690720082,-2.714065036,2.5222,1.6533,0.0065,0.0
232,288,CC1(C)c2ccccc2-c2cc3c4ccccc4n(-c4ccc5c(-c6c(C#N)cnc(-c7ccncc7)c6C#N)ccnc5c4)c3cc21,-5.24907906,-2.953253242,1.993,1.9891,0.0025,0.0
233,289,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-n3nc(C)c4c(=O)oc5ccc(-c6cc(-c7ccc8c(=O)c9ccccc9oc8c7)c(-n7c8ccc(CCCC)cc8c8cc9c(cc87)C7(c8ccccc8-c8ccccc87)c7ccccc7-9)cc6C)cc5c43)cc21,-5.206357162000001,-1.894457668,2.8407,2.7746,0.0091,0.0
234,290,c1ccc2c(c1)Oc1cccc3c1B2c1cc(N2c4ccccc4Sc4ccccc42)ccc1O3,-4.949753660000001,-1.898539378,2.5701,2.5516,0.0,0.0
235,292,O=S1(=O)c2ccccc2-c2cc(N3c4ccccc4B(c4ccccc4)c4cc(-c5ccccc5)ccc43)ccc21,-5.466498146,-2.120040174,2.8291,2.7105,0.0017,0.0
236,294,CC(C)(C)c1c2ccccc2nc2cc(-c3c(C#N)c(-c4ccccc4)nc4cc(-n5ccc6c7ccc(-n8c9ccccc9c9c%10sc%11ccccc%11c%10ccc98)cc7ccc65)cnc34)ccc12,-5.227854168,-2.638417344,2.3527,1.7534,0.0227,0.0
237,296,CCC1(CC)c2ccccc2-c2ccc(-n3cc(C)c4cc(-c5ccc(N6c7ccccc7C7(c8ccccc8-c8ccccc87)c7cc(-c8ccc9c(c8)c8cc(C)ccc8n9-c8cc(-c9ccccc9)n9nc(-c%10ccc%11ccccc%11c%10)nc9n8)ccc76)cc5)ccc43)cc21,-4.77832184,-1.9330978560000005,2.539,2.3969,0.1635,0.0
238,297,CC1(C)c2cc3c(cc2-c2cccc(-n4c5ccccc5c5ccccc54)c21)c1ccccc1n3-c1c(C#N)c(-c2ccccc2)nc(-n2c3ccccc3c3c4ccccc4ccc32)c1C#N,-5.384863946,-2.640594256,2.4279,2.3335,0.03,0.0
239,299,Cc1cccc(Nc2nc3sc(-c4ccc(Cl)c(N5c6ccccc6C(c6ccccc6)(c6ccccc6)c6ccccc65)c4)nn3c2-c2ccc(C#N)c(-n3c4ccccc4c4cc(C)ccc43)c2)c1,-5.227037826,-2.2702471020000003,2.5196,2.0747,0.0,0.0
240,300,c1ccc2c(c1)oc1c2c2ccccc2n1-c1ccc(-n2c3ccccc3c3ccc4c5ccccc5sc4c32)c2nsnc12,-5.265678014,-2.772569546,2.0525,1.7301,0.0883,0.0
241,301,CC1(C)c2ccccc2-c2cc3c(cc21)-c1cc2c(cc1C3(c1ccccc1)c1ccc(-c3ccc(C#N)c(C#N)n3)cc1)-c1ccc(F)cc1C2(c1ccccc1)c1ccc(-c2ccccc2)cc1,-5.399285988000001,-2.564130222,2.501,2.4173,0.0148,0.0
242,302,Cc1ccc(C)c(-c2cc(-n3c4ccccc4c4cc5c(cc43)-c3cc(N4c6ccc(C)cc6C6(c7ccccc7-c7ccccc76)c6cc(C)ccc64)ccc3S5(=O)=O)c(C#N)cc2C#N)c1,-4.960366106,-2.5597763980000003,2.0774,2.0773,0.0,0.0
243,303,N#Cc1cc(-c2ccnc3nc(-c4ccncc4)nn23)ccc1-n1c2ccccc2c2c3c(ccc21)-c1ccccc1C3(c1ccccc1)c1ccccc1,-5.450987648,-2.697193968,2.3512,2.1951,0.1723,0.0
244,304,Cc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(C)ccc1N2c1ccc(C#N)c(-c2ccc3nccnc3c2)c1,-5.045537788,-2.229702116,2.3747,2.3647,0.0009,0.0
245,305,Cc1ccc2c(c1)C1(c3ccccc3Oc3ccccc31)c1cc(C)ccc1N2c1ccc2c(c1)C(C)(C)c1ccccc1N2c1ccc(C#Cc2ccc(C#Cc3ccccc3)c3nccnc23)cc1,-4.707027972,-2.5121564480000003,1.9836,1.7718,0.0013,0.0
246,306,CC1(C)c2ccccc2N2c3ccccc3C3(c4ccccc4-c4cc(-c5nc(C#N)ncc5-c5ccc(-c6cccc(C7(c8ccccc8)c8ccccc8Sc8ccccc87)c6)s5)ccc43)c3cccc1c32,-5.116015314,-2.302628668,2.5024,2.2613,0.0001,0.0
247,307,Cc1ccc(-n2c3ccc(N4c5ccccc5C5(c6ccccc6C(=O)c6ccccc65)c5ccccc54)cc3c3cc(C(C)(C)C)c(C#N)cc32)cc1,-5.145131512,-1.747516108,2.8516,2.826,0.0,0.0
248,308,Cc1ccc2c3ccc(C)cc3n(-c3cc(-c4c(F)cccc4C#N)c4nc(-c5cccc6c5sc5ccccc56)n(-c5ccc(C#N)cc5)c4c3)c2c1,-5.22050709,-2.009834004,2.7983,2.5597,0.0815,0.0
249,309,COc1cc2c3cc(-n4c5ccccc5c5c6c(ccc54)-c4ccccc4C64c5ccccc5-c5ccccc54)ccc3n(-c3ccc(-c4nc(-c5ccccc5)nc(C5(c6ccccc6)c6ccccc6-c6ccccc65)n4)cc3-n3c(C)c(C)c4ccccc43)c2cc1Cc1ccccc1,-4.94295081,-2.151333284,2.5226,2.4727,0.055,0.0
250,310,Cc1cc(N2c3ccccc3N(c3nc(-c4ccccc4)nc(N4c5ccc(-c6ncncn6)cc5C(C)(C)c5c4ccc4sc6ccccc6c54)n3)c3ccccc32)cc(C)c1C,-4.95655651,-1.7809861299999998,2.8707,2.7914,0.0074,0.0
251,311,N#Cc1nc2c3ccccc3c3cc(N4C5=CC=CCC5C(c5ccccc5)(c5ccccc5)c5ccccc54)ccc3c2nc1C#N,-4.873289626,-2.938014858,1.552,1.4865,0.0369,0.0
252,312,Cc1cn(-c2ccc3c(c2)C(C)(C)c2cc4c(cc2-3)c2cc(-c3ccc(Cl)cc3)ccc2n4-c2cnc3cc(F)c(-n4cc(C)c5cc(C(C)(C)C)ccc54)cc3n2)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc5c(cc43)C(C)(C)c3ccccc3-5)cc12,-4.864854092,-2.385623438,2.3113,2.2749,0.0097,0.0
253,313,N#Cc1ccc(-c2nc3c4ccccc4c4cc(-c5ccc6c(c5)c5ccccc5n5c7ccccc7nc65)ccc4c3n2-c2ccccc2)cc1,-5.424320476,-1.945342986,3.1337,2.405,1.3051,0.0
254,314,O=P1(c2ccccc2)c2ccccc2-c2cc(-c3cccc(-c4ccc(S(=O)(=O)c5ccc(-n6c7ccccc7c7c8sc9ccccc9c8ccc76)cc5)cc4)n3)ccc21,-5.496974914,-1.99595619,3.1541,2.7489,0.1787,0.0
255,315,CC1(C)c2ccccc2N(c2ccc3c(c2)C2(Cc4ccccc4C2)c2cc(N4c5ccccc5C(C)(C)C5C=CC=CC54)ccc2-3)c2ccc(-c3ncc(C#N)cn3)cc21,-5.178873648,-1.999765786,2.9215,2.2295,0.7088,0.0
256,316,CC(C)(C)c1ccnc(-c2nc(-n3c4ccccc4c4ccccc43)c(C#N)c(-n3c4ccc(C#N)cc4c4cc(C#N)c(-n5c6ccc(C(C)(C)C)cc6c6cc7c(cc65)C(C)(C)c5ccccc5-7)cc43)c2C#N)c1,-5.196288944,-3.058833474,1.788,1.7871,0.0009,0.0
257,317,CC1(C)c2ccccc2N(c2cnn(-c3cnc4cccnc4n3)c2-c2ccc3c(c2)-c2ccccc2C32c3ccccc3-c3ccccc32)c2ccc3oc4ccccc4c3c21,-5.041728192,-2.383174412,2.2529,2.247,0.0002,0.0
258,318,O=S1(=O)c2ccccc2C2(c3ccccc3-c3ccc(-c4ccc5c(c4)C4(c6ccccc6Sc6ccccc64)c4ccccc4N5c4ccc(Cc5ccc(-n6c7ccccc7c7ccc8c(c76)-c6ccccc6C86c7ccccc7-c7ccccc76)cc5)cc4)cc32)c2ccccc21,-5.040367622000001,-1.2109073,3.3887,2.657,0.723,0.0
259,319,CC1(C)c2ccccc2C2(c3ccccc3N(c3ccc(-c4ccn5nc(-c6ccccc6)cc5n4)cc3)c3ccccc32)c2ccccc21,-4.973155464,-1.938268022,2.5315,2.5252,0.0,0.0
260,321,CC1(C)c2ccccc2N(c2ccc(-c3ccc(C#N)nc3)cc2)c2ccccc21,-5.089620256000001,-2.155414994,2.4643,2.4589,0.0,0.0
261,324,N#Cc1cc(-n2c3ccc(-c4ccccc4C4(c5ccccc5)c5ccccc5Nc5ccccc54)cc3c3cc(C4(c5ccccc5)c5ccccc5-c5ccccc54)ccc32)c(-c2scc(F)c2F)cn1,-4.982407340000001,-2.4397741240000004,2.1447,2.1372,0.0027,0.0
262,326,CC1(C)c2ccccc2N(C2CCCCC2)c2cc3c(cc21)c1ccccc1n3-c1ccc(-c2cc(-c3ccccc3F)nc(-c3cccc(S(=O)(=O)c4ccccc4)c3)n2)cc1,-4.920909576000001,-1.970921702,2.5925,2.5712,0.0007,0.0
263,327,O=[N+]([O-])c1ccc(-c2ccc3ccc4cc(-c5ccc(N6c7ccccc7Sc7ccccc76)cc5)cnc4c3n2)cc1,-5.064857882,-2.572293642,2.2906,2.2906,0.0,0.0
264,328,N#CC(C#N)N1c2ccccc2CCc2ccccc21,-6.170457064,-0.8247775340000001,4.5155,3.5748,0.0073,0.0
265,329,CC1(C)c2ccccc2N(c2ccc3c(-c4ccc5oc6ccccc6c(=O)c5c4)nc(-c4ccc(O)cc4)nc3c2)c2c1ccc1c2oc2ccccc21,-4.981863112,-2.0122830300000003,2.4526,2.4222,0.0082,0.0
266,330,CC1(C)c2ccccc2-c2ccc(N3c4ccccc4S(=O)(=O)c4cc(-c5ccc([Si](c6ccccc6)(c6ccccc6)c6ccc(N7c8ccccc8C(c8ccccc8)(c8ccccc8)c8ccccc87)cc6)cc5)ccc43)cc21,-4.962543018000001,-1.3924073380000002,3.3984,3.0029,0.0003,0.0
267,331,Cc1ccccc1-c1ccc2c(c1)c1ccc(-c3ccc4c5ccccc5c5nc(-c6cccc7c6sc6ccccc67)n(-c6ccc7c(c6)C(C)(C)c6ccccc6-7)c5c4c3)cc1n2-c1cccc(P(=O)(c2ccccc2)c2ccccc2)c1,-5.148396880000001,-1.2705002660000002,3.4313,2.6048,0.0302,0.0
268,332,CC1(C)c2ccccc2N2c3ccccc3C3(c4ccc(-c5ncnc(-c6ccccc6)n5)cc4-c4ccc(-c5cccc6c7ccccc7n7c8ccccc8nc7c56)cc43)c3cccc1c32,-4.923358602,-1.76057758,2.7596,2.7222,0.0005,0.0
269,333,N#Cc1ccc(-c2c(P(=O)(c3ccccc3)c3ccccc3)c(-c3cccc4oc5ccccc5c34)cc3c2oc2cc(-c4ccccc4)ccc23)c(C#N)c1,-6.150320628,-1.830510878,3.8974,2.8721,0.4838,0.0
270,334,CC1(C)c2ccccc2N(c2cnc3ccccc3n2)c2ccc3oc4ccc(-n5c6ccc(-n7c8ccccc8c8cc9c(cc87)C(c7ccccc7)(c7ccccc7)c7ccccc7-9)cc6c6cccnc65)cc4c3c21,-5.083905862,-1.871055864,2.8539,2.3877,0.1745,0.0
271,335,C=Cc1ccc(-n2c3ccc(-c4ccc5c(c4)C(=O)c4ccccc4C5=O)cc3c3c4sc5ccccc5c4ccc32)cc1-c1cc(=O)oc2cc3c(cc12)c1ccccc1n3-c1cccc2ccc(-n3c4ccccc4c4cc5c(cc43)C(C)(C)c3ccccc3-5)cc12,-5.162274694,-2.713248694,2.2516,2.2516,0.0,0.0
272,336,CCn1c2ccccc2c2ccc3c4cc(C(C)(C)C)ccc4n(-c4ccc5c(c4)c4ccc(N6c7ccccc7SC7C=CC=CC76)cc4c4nc(C)n(CC(C)C)c54)c3c21,-4.961454562,-1.123014478,3.3056,2.377,0.0053,0.0
273,339,N#Cc1nc2c3cccc4ccc5ccc(-n6c7ccccc7c7sc8ccccc8c76)c(c2nc1C#N)c5c43,-5.215336924,-2.911075572,1.7695,1.6806,0.0238,0.0
274,340,CCCCCCCCC1(CCCCCCCC=Cc2ccc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)c(-c4cncc(-n5c6ccccc6c6cc7sc8ccccc8c7cc65)c4C#N)c3C)cc2)c2ccccc2-c2ccc(CCC)cc21,-5.37697264,-2.085209582,2.7073,2.5706,0.048,0.0
275,341,CC1=CN(c2ccc3c(c2)C(C)(C)C(C)=CN3c2ncc(C(C)(C)C)o2)c2ccccc2C1(C)C,-4.4988607620000005,-0.203269158,3.6247,3.0837,0.1822,0.0
276,342,Cc1cc(-n2c(C)c(C)c3cc(C(C)(C)C)ccc32)ccc1-c1ccc2c(c1)C1CC=CC=C1N2c1cccnc1,-4.833833096,-1.011719852,3.1711,2.2931,0.0476,0.0
