,ID,SMILES,HOMO,LUMO,S1,T1,f_S1,f_T1
271,271,CC1C=Cc2cccc(COCc3ccc(-c4cccc5scnc45)cc3)c21,-5.766367774,-1.1360759500000002,4.186,2.9273,0.3037,0.0
272,272,Cc1c(C)c(-c2ccc3c(n2)[SiH2:2]c2ncccc2-3)c(C)c(C)c1C#Cc1nc2ccccc2s1,-5.7416054,-1.802483136,3.583,2.4191,1.4007,0.0
273,273,CC1C=Cc2cc(-c3ccc(-c4ccc(C5(c6ccc(-c7cccc8ncoc78)cc6)CCCCC5)cc4)cc3)ccc21,-5.518744034,-1.089000228,4.0798,2.8291,0.7665,0.0
274,274,Cc1c(C)c(-c2cc3ccccc3s2)c(C)c(C)c1-c1ccc(C2(c3ccc(-c4ccc5c(cnc6ccccc65)c4)cc3)CCCCC2)cc1,-5.782694614,-1.39866596,3.8125,2.7439,0.0085,0.0
275,275,c1ccc(-c2cc3c4c(c2)CCCN4CCC3)c(CSCc2ccc(C3(c4ccc(-c5ccc6c(c5)[SiH2:2]c5ccncc5-6)cc4)CCCCC3)cc2)c1,-4.790294856,-1.482477072,3.1274,2.7371,0.0,0.0
276,276,Cc1c(C)c(-c2cocn2)c(C)c(C)c1-c1ccc(-c2cnc3c(c2)[CH2:2]c2ccccc2[SiH2:2]3)cc1,-6.042019256,-1.2381187,4.2313,3.1888,0.0563,0.0
277,277,O=C1NC(=O)c2cc(-c3ccc(C4(c5ccc(-c6ccc(C7(c8ccc(-c9cccc%10c9[CH2:2]c9cccnc9[SiH2:2]%10)cc8)CCCCC7)cc6)cc5)CCCCC4)cc3)ccc21,-5.8651451560000005,-2.231062686,3.3551,2.8237,0.0639,0.0
278,278,Cc1cc(-c2ccnc3oc4ccccc4c23)c(C)cc1-c1c(C)cc(C)c(-c2ccc(-n3cnc4ccccc43)cc2)c1C,-5.975079212,-1.369821876,4.3291,3.1238,0.1762,0.0
279,279,Cc1cc(-c2ncno2)c(C)cc1COCc1cccc2ncn(-c3ccccc3)c12,-5.891540214000001,-1.747516108,3.7535,3.048,0.007,0.0
280,280,Cc1cc(C)c(-c2cnc3sc4ncccc4c3c2)c(C)c1-c1ccc(C2(c3ccc(-c4nccc5c4-c4cnccc4[SiH2:2]5)cc3)CCCCC2)cc1,-6.005011752,-1.704249982,3.7292,2.8439,0.0757,0.0
281,281,c1ccc2sc(COCc3ccnc4ccccc34)nc2c1,-6.354678242,-1.50206928,4.5181,2.8132,0.0001,0.0
282,282,C(=Cc1ncco1)c1ccc(C2(c3ccc(-c4cccc5ncccc45)cc3)CCCCC2)cc1,-5.606092628000001,-1.600302434,3.8152,2.211,0.9045,0.0
283,283,Cc1cc(C)c(-c2ccc(C#N)cc2)c(C)c1COCc1c(-c2ccccc2)cc2c3c1CCCN3CCC2,-4.8085264940000005,-1.269956038,3.2816,3.154,0.0001,0.0
284,284,Cc1c(C)c(-c2nccc3ncccc23)c(C)c(C)c1-c1ccc(-c2cccc3c2N(C)c2ccccc2O3)cc1,-4.803628442,-1.73880846,2.8454,2.8454,0.0,0.0
285,285,C(C=Cc1ccc2c(c1)[SiH2:2]c1ncccc1-2)=Cc1ccc2c(c1)[SiH2:2]c1ncccc1-2,-5.442824228,-2.000854242,3.137,1.9268,1.5281,0.0
286,286,Cc1cc(-c2cocn2)c(C)cc1-c1ccc(-c2cccc3ocnc23)cc1,-5.58650042,-1.26805124,3.9242,2.8379,0.8918,0.0
287,287,Cn1c2cc(C=CCSCc3cnc4oc5ccccc5c4c3)ccc2c2cc3ccccc3cc21,-4.942678696,-1.4974433420000002,3.0536,2.1904,0.0421,0.0
288,288,CN(C)c1cccc2cccc(COCc3cscn3)c12,-5.358741002,-0.906955962,3.959,2.6016,0.0999,0.0
289,289,Cc1cc(C)c(-c2ccc3scnc3c2)c(C)c1-c1ccc(C2(c3ccc(-c4ccc5c(c4)-c4ccccc4[SiH]5C)cc3)CCCCC2)cc1,-5.726094902000001,-1.131450012,4.0992,2.8597,0.0427,0.0
290,290,C[SiH]1c2ccccc2-c2c(COCc3ccc(-c4cccc(-c5ccccn5)n4)cc3)cccc21,-5.830586678,-1.208458274,4.2184,2.9383,0.1505,0.0
291,291,N#Cc1cc(C#N)c(-c2ccc3ccc4cccnc4c3n2)c(C#N)c1,-6.643663310000001,-2.741820664,3.4528,2.6096,0.2164,0.0
292,292,Cn1c2ccccc2c2cc3c(C#Cc4ccc(-c5cccc6c5cnc5ccccc56)cc4)cccc3cc21,-5.036285912,-1.736903662,2.926,1.9962,0.4204,0.0
293,293,Cc1cc(C)c(-c2ccc3ncncc3c2)c(C)c1-c1ccc(C2(c3ccc(-c4ccc5c(n4)sc4ncccc45)cc3)CCCCC2)cc1,-5.947867812,-1.7820745860000002,3.7659,2.7233,0.0026,0.0
294,294,Cc1cc(-c2c(C)c(C)c(-c3cccc(-n4cnc5ccccc54)c3)c(C)c2C)c(C)cc1-c1ccc2c(n1)oc1ccccc12,-5.870043208,-1.489552036,3.9579,2.8813,0.9495,0.0
295,295,Cc1cc(-c2ccnc3ccncc23)c(C)cc1COCc1ccc2oc3ncccc3c2c1,-6.38651558,-1.767924658,3.9243,2.8516,0.0309,0.0
296,296,Cn1ccc2ccc(-c3ccc(-c4ccc(C5(c6ccc(-c7cccc8c7oc7ccccc78)cc6)CCCCC5)cc4)cc3)cc21,-5.136695978,-1.067775336,3.8157,2.8212,0.3138,0.0
297,297,CC(=O)c1ccccc1CSCC#Cc1cnc2c(c1)[SiH2:2]c1ccccc1[CH2:2]2,-5.929091946000001,-1.736631548,3.4236,3.1209,0.0184,0.0
298,298,Cc1cc(-c2c(C)cc(C)c(-c3cnc4sc5ccccc5c4c3)c2C)c(C)cc1-c1cccc(C=O)c1,-6.05045479,-1.718672024,3.6859,3.1387,0.0005,0.0
299,299,C(=Cc1nccc2cccnc12)c1ccc2cnncc2n1,-6.142973550000001,-2.621546276,2.9558,1.9275,0.0001,0.0
300,300,C(=Cc1cnc2c(c1)[SiH2:2]c1ccccc1-2)COCc1cc2ccccc2s1,-5.871131664000001,-1.608465854,3.8962,2.6226,0.0377,0.0
301,301,Cc1cc(C)c(-c2cc3cccnc3cn2)c(C)c1C=Cn1cnnc1,-6.099707424,-2.002486926,3.624,2.7957,0.0153,0.0
302,302,Cc1c(C)c(-c2cncc3cccnc23)c(C)c(C)c1-c1ccc(C2(c3ccc(-c4ccc5c(c4)Nc4ccccc4S5)cc3)CCCCC2)cc1,-4.957644966,-1.77690442,3.0094,3.0094,0.0,0.0
303,303,Cc1cc(-c2csc3ccccc23)c(C)cc1COCc1cc(N(C)C)cc2ccccc12,-4.981590998000001,-0.804641098,3.7048,2.5534,0.0926,0.0
304,304,Cc1cc(C)c(-c2c(C)c(C)c(-c3ccc4c(c3)[SiH2:2]c3ncccc3-4)c(C)c2C)c(C)c1-c1cnccc1-c1ccccc1,-5.999297358000001,-1.30886834,4.1884,2.9327,0.0557,0.0
305,305,CN(C)c1cc(CSCc2ccc(C3(c4ccc(-c5nccc6cccnc56)cc4)CCCCC3)cc2)c2ccccc2c1,-4.876827108,-1.878130828,2.7974,2.4814,0.0,0.0
306,306,Cc1cc(-c2ccccc2C(=O)C(F)(F)F)c(C)cc1COCc1ccc2c(c1)-c1ccncc1[SiH2:2]2,-6.194947324,-2.118951718,3.291,2.9982,0.0069,0.0
307,307,Cc1cc(-c2cncc(-c3ccccc3)n2)c(C)cc1C=Cc1c2ncoc2cc2ncoc12,-5.539424698,-1.991058138,3.2734,2.0416,1.2066,0.0
308,308,C(=Cc1cccc2c3ccccc3n(-c3ccccc3)c12)c1cccc2nccnc12,-5.186764954,-2.021534906,2.7607,1.939,0.2259,0.0
309,309,c1ccc2c(c1)ncc1ccc(-c3ccc(C4(c5ccc(CSCc6c7ccoc7cc7ccoc67)cc5)CCCCC4)cc3)cc12,-5.543778522,-1.554043054,3.7783,2.7017,0.0033,0.0
310,310,FC(F)(F)c1ccccc1CSCC=Cc1cccc2c1-c1ccncc1[SiH2:2]2,-6.177804142,-1.642480104,4.0047,2.9207,0.078,0.0
311,311,CN(C)c1cc(-c2ccc3cc4ccccc4cc3c2)cc2ccccc12,-5.090980826,-1.71159706,3.0511,1.7511,0.1154,0.0
312,312,Cn1c2ccccc2c2ccc(C=Cc3cccc4c3-c3ccccc3C4)cc21,-5.27629046,-1.294174184,3.4688,2.4696,0.0949,0.0
313,313,Fc1ccc(COCCOCc2ccccc2P(c2ccccc2)c2ccccc2)c(F)c1F,-5.736435234,-0.756749034,4.2119,3.4833,0.0406,0.0
314,314,Cn1c2ccccc2c(=O)c2cc(C=CC=Cc3ccnc4cccnc34)ccc21,-5.202275452,-2.003303268,2.8661,1.7316,0.403,0.0
315,315,Cc1cc(-c2cccc3c2sc2ncccc23)c(C)cc1-c1c(C)c(C)c(-c2nncc3ncccc23)c(C)c1C,-5.999841586,-2.060447208,3.2035,2.8497,0.0,0.0
316,316,Cc1c(C)c(-c2ccc(-c3ccccc3)nc2)c(C)c(C)c1CSCc1cccc2c1oc1ccccc12,-5.933989998,-1.032400516,4.4989,3.1021,0.2473,0.0
317,317,c1cc(-c2ccc(C3(c4ccc(COCn5cccn5)cc4)CCCCC3)cc2)c2scnc2c1,-5.938071708,-1.068319564,4.3732,3.1126,0.2013,0.0
318,318,C(=Cc1cccc2c1oc1ncccc12)c1ccc(C2(c3ccc(-c4c5ncoc5nc5ocnc45)cc3)CCCCC2)cc1,-5.44772228,-1.9156825600000005,3.2116,2.1696,0.1172,0.0
319,319,Cc1c(C)c(-c2coc3cc4ccoc4cc23)c(C)c(C)c1CSCc1cc2ccccc2cc1N(C)C,-5.3671765360000006,-0.911854014,3.8499,2.817,0.0356,0.0
320,320,Cc1cc(-c2cccc3c2[SiH2:2]c2ccncc2-3)c(C)cc1-c1ccc(-c2ccc3ccccc3n2)cc1,-5.836301072,-1.6462897,3.777,2.6297,0.7503,0.0
321,321,C(=Cc1cccc2ncn(-c3ccccc3)c12)COCc1nc2nc3ncoc3nc2o1,-5.879295084000001,-2.388888806,3.158,2.945,0.0183,0.0
322,322,Cc1cc(-n2c3ccccc3c3cnccc32)c(C)cc1COCc1cccc2c(=O)c3ccccc3n(C)c12,-5.695346020000001,-1.610370652,3.9388,2.7931,0.0002,0.0
323,323,Cc1c(C)c(-c2ccc3c(c2)Nc2ccccc2S3)c(C)c(C)c1-c1ccc(-c2ccccc2)nc1,-5.03955128,-1.081925264,3.702,3.0082,0.0002,0.0
324,324,Cc1c(C)c(-c2nc3cc4ncoc4nc3o2)c(C)c(C)c1-c1ccc2oc3ncccc3c2c1,-6.327738956,-1.65717426,4.1394,3.1417,0.0129,0.0
325,325,Cc1cc(C)c(-c2cnc(-c3ccccc3)cn2)c(C)c1COCc1ccc2c(c1)[SiH2]c1cnccc1[SiH2:2]2,-6.156035022,-1.606561056,3.7953,2.9757,0.07,0.0
326,326,Cc1cc(C)c(-c2cccc(C=O)c2)c(C)c1-c1ccc(C2(c3ccc(-c4cccc(-n5c6ccccc6c6ccccc65)c4)cc3)CCCCC2)cc1,-5.307855684000001,-1.684929888,3.4204,3.1328,0.0,0.0
327,327,Cc1cc(-c2ccc3c(c2)C(C)c2ccccc2-3)c(C)cc1-c1ccc(-c2cnc3c(c2)[SiH2:2]c2cccnc2-3)cc1,-5.562826502,-1.649282954,3.5913,2.7671,0.8133,0.0
328,328,CC(=O)c1ccc(-c2c(C)cc(C)c(C#Cc3cccc4c3[SiH2:2]c3ncccc3-4)c2C)cc1,-5.695890248,-1.55921322,3.7289,2.5346,0.0053,0.0
329,329,c1cc(CSCc2ccc(-c3cccc4scnc34)cc2)c2ncsc2c1,-5.7802455880000005,-1.193764118,3.9771,2.9852,0.0565,0.0
330,330,c1cnc2c(c1)-c1c(-c3ccc(COCn4ccnc4)cc3)cccc1[SiH2:2]2,-6.150320628,-1.347780642,4.27,2.9386,0.0385,0.0
331,331,Cc1cc(C)c(-c2ccccc2[SH](=O)=O)c(C)c1-c1ccc(N)cc1,-5.291256730000001,-1.03947548,3.8522,3.5164,0.0026,0.0
332,332,c1ccc2c(c1)-c1nc(-c3ccc(-c4ccc(C5(c6ccc(-c7ccc8c(n7)sc7ncccc78)cc6)CCCCC5)cc4)cc3)ccc1[SiH2:2]2,-5.658338516000001,-1.7654756319999998,3.5882,2.7078,0.4477,0.0
333,333,Cc1c(C)c(-c2cnc3ncccc3c2)c(C)c(C)c1-c1cnc2c(c1)[CH2:2]c1cccnc1[SiH2:2]2,-6.282568032,-1.815816722,3.7194,3.0043,0.0002,0.0
334,334,c1ccc2c(-c3ccc(C4(c5ccc(-c6cncc7c6-c6ccncc6[SiH2:2]7)cc5)CCCCC4)cc3)nccc2c1,-5.874397032,-1.922757524,3.6892,2.6041,0.0033,0.0
335,335,Cn1c2ccccc2c(=O)c2ccc(C=Cc3cccc4cccnc34)cc21,-5.445817482000001,-2.040582886,3.05,1.9528,0.0805,0.0
336,336,O=[SH](=O)c1ccccc1-c1ccc(C2(c3ccc(-c4ccc(-n5nnc6ccccc65)cc4)cc3)CCCCC2)cc1,-5.789769578,-1.3581209740000002,4.0191,3.0285,0.6318,0.0
337,337,c1ccc2c(c1)-c1ncc(-c3ccc(C4(c5ccc(COCc6ccc(-n7cnc8ccccc87)cc6)cc5)CCCCC4)cc3)cc1[SiH2:2]2,-5.851267342,-1.477306906,3.933,2.7794,0.8006,0.0
338,338,c1ccc(-c2ccc(-c3ccc(-c4cnc5c(c4)[CH2:2]c4ccccc4[SiH2:2]5)cc3)cn2)cc1,-5.893172898,-1.655541576,3.8337,2.7732,1.493,0.0
339,339,Cn1c2ccccc2c2cc3cccc(-c4ccc(-c5cccc6c5[SiH2:2]c5ncccc5-6)cc4)c3cc21,-5.021591756,-1.326827864,3.2473,2.2684,0.1178,0.0
340,340,Fc1ccc(CSCC#Cc2nncc3ncccc23)c(F)c1F,-6.4735920600000005,-2.3129690000000003,3.077,2.7171,0.0,0.0
341,341,CN(C)c1cc(C=CCOCc2cc(C#N)cc(C#N)c2)c2ccccc2c1,-4.977237174,-2.10752293,2.4769,2.4372,0.001,0.0
342,342,c1cnnc(CSCc2nc3cc4ncsc4cc3s2)c1,-6.348691734,-1.54968923,3.6575,2.8088,0.0034,0.0
343,343,C(=Cc1ccc2sc3ccccc3c2c1)CSCc1cncc2c1[SiH2:2]c1ccncc1-2,-5.769905256,-1.769829456,3.6353,2.8778,0.0066,0.0
344,344,Cc1c(C)c(-c2c(C)c(C)c(-c3cccc4c3cnc3ccccc34)c(C)c2C)c(C)c(C)c1-c1ccc2c(c1)oc1ccccc12,-5.942697646,-1.362202684,3.9993,2.7967,0.0469,0.0
345,345,N#Cc1ccccc1-c1ccc(C2(c3ccc(COCc4cccc5c4[SiH2:2]c4cccnc4-5)cc3)CCCCC2)cc1,-5.9609292840000005,-1.479211704,4.2349,2.997,0.2225,0.0
346,346,c1ccc(-n2c3ccccc3c3ccccc32)c(COCc2ccc(-c3cnccn3)cc2)c1,-5.482280758000001,-1.524926856,3.6937,3.0363,0.0001,0.0
347,347,CS(=O)(=O)c1ccc(-c2ccc(C3(c4ccc(-c5ccc(-c6ccc7c(c6)[SiH2]c6cnccc6[SiH2:2]7)cc5)cc4)CCCCC3)cc2)cc1,-5.915486246,-1.5183961200000002,3.9816,2.9332,1.1231,0.0
348,348,Cc1cc(-n2cnc3nc4ncn(-c5cc(C)c(-c6cccc7ncn(-c8ccccc8)c67)cc5C)c4cc32)c(C)cc1-c1cccc2ncn(-c3ccccc3)c12,-5.932357314000001,-1.065598424,4.339,3.1964,0.0043,0.0
349,349,Cc1cc(-n2cnc3cc4ncn(-c5cc(C)c(C#Cc6cc7nc8ccoc8nc7o6)cc5C)c4cc32)c(C)cc1C#Cc1cc2nc3ccoc3nc2o1,-5.610174338,-2.3676639140000004,2.9447,2.1748,0.0811,0.0
350,350,c1cnc2c(c1)-c1c(COCc3ccc(C4(c5ccc(-n6c7ccccc7c7ccccc76)cc5)CCCCC4)cc3)cccc1[SiH2:2]2,-5.3211892700000005,-1.335807626,3.7988,3.3426,0.0,0.0
351,351,Cc1cc(C)c(-c2cccc(C(=O)C(F)(F)F)c2)c(C)c1COCn1c2ccccc2c2cnccc21,-5.9609292840000005,-2.280587434,3.4097,3.154,0.0002,0.0
352,352,Cn1c2ccccc2c(=O)c2c(-c3ccc(C(F)(F)F)cc3)cccc21,-5.725822788,-1.731733496,3.3045,2.7238,0.0092,0.0
353,353,c1ccc(-n2c3ccccc3c3c(-c4ccc(C5(c6ccc(-c7ccc(-c8ccccn8)nc7)cc6)CCCCC5)cc4)cccc32)cc1,-5.28717502,-1.43131964,3.607,2.8417,0.0211,0.0
354,354,CC1C=Cc2cc(COCc3ccc(-c4ccc5c(c4)oc4ncccc45)cc3)ccc21,-5.810722356,-1.417441826,4.0461,2.8747,0.9025,0.0
355,355,Cc1cc(C)c(-c2cccc3c2sc2ncccc23)c(C)c1C=Cc1cccc(P(c2ccccc2)c2ccccc2)c1,-5.541873724,-1.277847344,3.8722,2.5474,0.0946,0.0
356,356,Cc1cc(-c2c3ncoc3nc3ocnc23)c(C)cc1-c1ccc(-c2ccc3c(c2)CC=C3)cc1,-5.485546126,-1.757040098,3.3933,2.6977,0.3637,0.0
357,357,Cc1cc(-c2cnc3cccnc3c2)c(C)cc1CSCc1cccc(Nc2ccccc2)c1,-5.220779204,-1.7249306460000002,3.257,2.8729,0.0001,0.0
358,358,O=C(c1cccc(-c2ccc(C3(c4ccc(C#Cc5cccs5)cc4)CCCCC3)cc2)c1)C(F)(F)F,-5.468947172,-2.195687866,2.9972,2.3564,0.0022,0.0
359,359,Cc1c(C)c(-c2coc3cc4ccoc4cc23)c(C)c(C)c1-c1ccc(-c2ccnc3c2[CH2:2]c2cccnc2[SiH2:2]3)cc1,-5.587316762,-1.210090958,4.1442,2.8181,0.0002,0.0
360,360,Cc1cc(-c2cc(C)c(-c3cccc4c5cc6ccccc6cc5n(C)c34)cc2C)c(C)cc1-c1ccc2c(c1)[SiH2:2]c1cnccc1-2,-5.037102254000001,-1.622887896,3.2236,2.3099,0.0,0.0
361,361,Cc1cc(C)c(-c2ccc3ccsc3c2)c(C)c1COCc1cccs1,-5.832219362,-0.647087092,4.6786,3.1158,0.0652,0.0
362,362,Cc1cc(-c2ccnc3cnncc23)c(C)cc1-c1ccc2c(n1)-c1ncccc1[SiH2:2]2,-6.285289172,-2.10208065,3.2352,2.8773,0.0015,0.0
363,363,Cc1cc(C)c(-c2cc3cccnc3cn2)c(C)c1C#Cc1ccc2c(c1)[SiH2:2]c1ccncc1-2,-5.4890836080000005,-1.900444176,3.1989,2.3497,0.0046,0.0
364,364,Cc1cc(C)c(-c2c3ocnc3cc3ncoc23)c(C)c1C=Cc1ccc2c(=O)c3ccccc3n(C)c2c1,-5.584051394,-1.832959904,3.3356,2.4282,0.0651,0.0
365,365,Cc1c(C)c(-c2c(F)c(F)c(F)c(F)c2F)c(C)c(C)c1-c1ccc(F)c(F)c1F,-6.3612089780000005,-1.034577428,4.6269,3.4368,0.0165,0.0
366,366,CC1c2ccccc2-c2cccc(-c3ccc(C4(c5ccc(-c6ccc(C7(c8ccc(-c9cc%10cccnc%10cn9)cc8)CCCCC7)cc6)cc5)CCCCC4)cc3)c21,-5.649358754,-1.80819753,3.5198,2.55,0.0823,0.0
367,367,N#Cc1ccc(C=CC#Cc2cc(F)c(F)c(F)c2)c(C#N)c1,-6.333181236000001,-3.007131814,3.1533,1.8558,1.1656,0.0
368,368,Cc1cc(-c2ccc3c(c2)-c2ccccc2C3C)c(C)cc1C#Cc1cccc2c1c1cc3ccccc3cc1n2C,-5.025673466,-1.5295527940000002,3.0303,2.2443,0.0731,0.0
369,369,Cc1c(C)c(-c2ccnc3c2[SiH2:2]c2ccccc2-3)c(C)c(C)c1-c1ccc(C2(c3ccc(-c4cccc5c4C=CC5C)cc3)CCCCC2)cc1,-5.61779353,-1.203560222,4.2089,3.003,0.0001,0.0
370,370,FC(F)(F)c1cccc(-c2ccc(C#Cc3cccc4c3Oc3ccccc3O4)cc2)c1,-5.453436674000001,-1.6762222400000002,3.3289,2.4896,0.2034,0.0
371,371,C(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(-c2ccc3ocnc3c2)cc1,-4.828390816,-1.489007808,3.0173,2.0437,1.3256,0.0
372,372,CN1c2ccccc2Oc2cc(-c3ccc(C4(c5ccc(-c6ccc(C7(c8ccc(-c9cncc%10c9-c9ccncc9[SiH2:2]%10)cc8)CCCCC7)cc6)cc5)CCCCC4)cc3)ccc21,-4.721450014,-1.854729024,2.7144,2.7144,0.0,0.0
373,373,Cc1cc(C)c(-c2ccc3c(c2)-c2cnccc2[SiH2:2]3)c(C)c1C#Cc1ccc2sc3ccccc3c2c1,-5.413435916,-1.492817404,3.5687,2.5585,0.0185,0.0
374,374,Cc1cc(-c2cncc3c2[SiH2:2]c2ccccc2-3)c(C)cc1CSCc1cnc2c(c1)[SiH2:2]c1ccccc1[CH2:2]2,-6.080659444,-1.4430205420000002,4.0331,2.9568,0.1112,0.0
375,375,Cc1cc(C)c(-c2cnc3ncccc3c2)c(C)c1C=Cn1c2ccccc2c2ccncc21,-5.480648074,-1.798129312,3.3067,2.8614,0.0173,0.0
376,376,Cc1cc(C)c(-c2cc3cc4occc4cc3o2)c(C)c1COCc1ccc2c(c1)ncn2-c1ccccc1,-5.276562574000001,-0.7787902680000001,4.1872,2.7482,0.5947,0.0
377,377,Cc1cc(C)c(-c2cc3ccccc3s2)c(C)c1-c1ccc(C2(c3ccc(-c4ccc5cccnc5c4)cc3)CCCCC2)cc1,-5.766912002000001,-1.4900962640000002,3.9528,2.6835,0.2459,0.0
378,378,Cc1cc(C)c(-c2cccc3c4ccccc4n(-c4ccccc4)c23)c(C)c1-c1ccc2ccsc2c1,-5.333162286,-0.698244524,4.2359,3.112,0.0531,0.0
379,379,N#Cc1ccc(CSCC=Cc2ccccc2-n2cnc3ccccc32)c(C#N)c1,-6.041202914,-2.247117412,3.4179,3.1583,0.0025,0.0
380,380,Cc1c(C)c(-n2c3ccccc3c3ccccc32)c(C)c(C)c1C=Cc1ccc2cc(N(C)C)ccc2c1,-4.878459792,-1.237030244,3.31,2.1783,0.7089,0.0
381,381,Cc1c(C)c(-c2cccc(C#N)c2)c(C)c(C)c1-c1ccc(C2(c3ccc(-c4cccc5c4S(=O)(=O)c4ccccc4-5)cc3)CCCCC2)cc1,-6.0771219620000005,-1.751325704,3.8756,2.9202,0.0449,0.0
382,382,CC1(C)c2ccccc2-c2ccc(C#Cc3cccc4c3-c3cnccc3[SiH2:2]4)cc21,-5.461055866000001,-1.7159508840000002,3.377,2.3414,0.9525,0.0
383,383,Cc1cc(C)c(-c2c(C)cc(C)c(-c3ccc4ncccc4c3)c2C)c(C)c1-c1ccc(N)cc1,-5.409898434,-1.346420072,3.8044,2.8123,0.0002,0.0
384,384,Cc1c(C)c(-c2cccc3oc4ncccc4c23)c(C)c(C)c1-c1ncon1,-6.249642238000001,-1.303153946,4.4015,3.1427,0.0096,0.0
385,385,CN1c2ccccc2N(C)c2cc(COCCOCc3ccc(-c4ncccn4)cc3)ccc21,-4.24089669,-1.46397332,2.4146,2.4134,0.0009,0.0
386,386,Cc1cc(C)c(-c2ccc3ncc4ccccc4c3c2)c(C)c1-c1ccc(C2(c3ccc(-c4ccc5c(c4)Oc4ccccc4O5)cc3)CCCCC2)cc1,-5.271120294,-1.386148716,3.7266,2.9324,0.0006,0.0
387,387,Cc1c(C)c(-c2ccc3oc4ccccc4c3c2)c(C)c(C)c1-c1ccc(-c2ccc(N(C)C)cc2)cc1,-4.939141214,-0.911037672,3.817,3.044,0.0,0.0
388,388,N#Cc1cccc(C#N)c1COCn1ccn(COCBr)c1=O,-5.628133862,-2.379909044,2.7906,2.7869,0.0007,0.0
389,389,Cc1cc(-c2cccc3oc4ncccc4c23)c(C)cc1-c1cccc2c1[SiH](C)c1ccccc1-2,-5.945146672000001,-1.323018268,4.2284,2.9494,0.171,0.0
390,390,Cc1cc(C)c(-c2nc3nc4ncoc4nc3o2)c(C)c1C=Cc1ccc2sccc2c1,-5.880655654,-2.2351443960000004,3.285,2.7546,0.0241,0.0
391,391,c1ccc2c(c1)ncn2-c1ccc(CSCc2ccc(-n3c4ccncc4c4cnccc43)cc2)cc1,-6.073584480000001,-1.18641704,4.3683,3.2784,0.0325,0.0
392,392,c1cnc2c(c1)[SiH2:2]c1ccc(-c3cc4nc5ccoc5nc4o3)cc1-2,-5.907322826000001,-2.072420224,3.5652,2.3562,0.8845,0.0
393,393,Cc1c(C)c(-c2c(C)c(C)c(-c3cc(-c4ccccc4)ccn3)c(C)c2C)c(C)c(C)c1-c1ccc2cc3c(cc2c1)c1ccccc1n3C,-5.003360118000001,-1.188593952,3.3315,2.3019,0.033,0.0
394,394,Cc1cc(-c2cccc(C#N)c2C#N)c(C)cc1CSCc1cnc2ccccc2c1,-6.302704468,-2.260995226,3.6687,2.8417,0.0066,0.0
395,395,CN(C)c1cccc2ccc(COCc3ccc(-c4nc5cc6ocnc6cc5o4)cc3)cc12,-5.270031838,-1.6503714100000002,3.1114,2.6251,0.0043,0.0
396,396,CC1c2ccccc2-c2ccc(-c3ccc(C4(c5ccc(CSCc6cccc7c6[SiH2:2]c6cnccc6-7)cc5)CCCCC4)cc3)cc21,-5.515206552,-1.447374366,3.8708,2.8303,0.0004,0.0
397,397,Cc1cc(-c2c(C)cc(C)c(-c3ccc4c(c3)sc3ccccc34)c2C)c(C)cc1-c1c(C#N)cc(C#N)cc1C#N,-5.895349810000001,-2.592157964,3.0818,3.0816,0.0,0.0
398,398,Cc1cc(C)c(-c2c(C)c(C)c(-c3cccc4sc5ccccc5c34)c(C)c2C)c(C)c1-c1ccccc1-c1ccccn1,-5.660515428000001,-0.949949974,4.1671,3.145,0.069,0.0
399,399,Cc1cc(-c2ccccc2[SH](=O)=O)c(C)cc1-c1ccc(-c2c3scnc3cc3ncsc23)cc1,-6.027597214000001,-1.4974433420000002,4.0775,2.9039,0.5081,0.0
400,400,Cn1c2ccc(C#Cc3cc(F)c(F)c(F)c3)cc2c2cc3ccccc3cc21,-5.1628189220000005,-1.44764648,3.2536,2.2914,0.035,0.0
401,401,CC1(C)c2ccccc2-c2cccc(-c3ccc(-c4cc5ccccc5cn4)cc3)c21,-5.687998942,-1.51975669,3.85,2.5548,0.0006,0.0
402,402,Cc1cc(C)c(-c2cccc3ncncc23)c(C)c1CSCc1csc2ccccc12,-5.954670662,-1.7431622840000005,3.7406,2.8339,0.0019,0.0
403,403,c1cnc2cnc(CSCCOCc3cccc4c3ncc3ccccc34)cc2c1,-5.688815284,-1.815816722,3.2819,2.7399,0.003,0.0
404,404,BrCSCC#Cn1cnc2nc3ncn(C#CCSCc4cccc(-c5ccccn5)n4)c3cc21,-6.316582282000001,-1.575267946,4.2093,3.2272,0.0015,0.0
405,405,c1cc(-c2ccc(C3(c4ccc(CSCn5ccc6cc7ccoc7cc65)cc4)CCCCC3)cc2)c2cnncc2n1,-5.137784434,-2.18779656,2.7083,2.7082,0.0,0.0
406,406,Brc1ccc(C2(c3ccc(C=Cn4c5ccccc5c5ccc6c7ccccc7n(C=Cc7ccc(C8(c9ccc(-c%10ccc%11c(n%10)sc%10ccccc%10%11)cc9)CCCCC8)cc7)c6c54)cc3)CCCCC2)cc1,-4.898868342,-1.603023574,3.0285,2.5445,0.027,0.0
407,407,Cc1cc(-c2c(C)c(C)c(-c3ccnc4oc5ccccc5c34)c(C)c2C)c(C)cc1-c1ccc(F)c(F)c1F,-6.217804900000001,-1.26669067,4.3171,3.1494,0.0012,0.0
